duration,protocol_type,src_bytes,dst_bytes,packet_count,flow_rate,wrong_fragment,urgent,count,srv_count,label
0.14416598433118682,tcp,31.583386292542002,35.003130856443214,1028,254.75654326111638,0,0,104,461,portscan
16.276938182348108,tcp,522.3558372726445,408.4694350679284,4087,146.04047909084125,0,0,132,161,botnet
27.31877461453905,tcp,60.187294516346114,1347.7584949352845,1312,14.777850893313596,0,0,96,295,normal
5.665548747716741,udp,1070.4490141190468,762.801993572173,2313,24.438434795281204,0,0,368,94,normal
3.923683292134259,tcp,1178.3121292043274,48.393780208931815,3159,9.76585592723246,0,0,33,338,normal
3.8813121057126976,udp,420.5216264786701,422.3761862186805,1152,91.76072480508492,0,0,39,185,botnet
0.48158748662507944,tcp,8.340336811636618,33.52829158612002,127,76.6701301120265,0,0,279,249,portscan
0.06632462939538447,tcp,17.328052332621986,20.60967735526124,159,60.555723235134586,0,0,124,455,portscan
0.28993162368573067,tcp,6.979334259843091,15.395859161704415,4429,118.60301327765215,0,0,2,343,portscan
27.57281348656742,tcp,700.8541124420457,604.2507271113251,3416,18.684396771339763,0,0,333,18,normal
13.179593554947516,udp,1238.0419262166165,933.3447731236549,4222,16.24403676629943,0,0,187,84,normal
26.363648027888175,tcp,782.9394161872746,344.9579998351506,784,24.045423428602312,0,0,70,417,normal
2.8895747363450597,tcp,113.37180771776687,20.039734818633256,1622,22.683522465269615,0,0,77,29,bruteforce
0.680275107148724,udp,24.18767946666474,24.582305845489405,318,2474.8709696138767,1,0,375,164,ddos
8.183195018776408,udp,899.0656462517229,1062.3836476465476,4163,46.679924535121806,0,0,30,312,normal
29.709314804073358,tcp,478.01431389956997,170.64071331049198,1985,31.44792558175334,0,0,402,406,normal
0.14442712909548228,tcp,15.390150856058057,31.137099757886165,1297,309.95713936794675,0,0,183,115,portscan
9.459563709171327,tcp,331.9934802966721,446.61905857774656,4702,53.94209589869626,0,0,170,16,botnet
5.192540734543685,tcp,934.6962850056842,869.7438977878145,1512,40.38024847956021,0,0,205,265,normal
6.0255530216033115,udp,1330.4708685051658,46.080015630841984,1343,21.584379931908835,0,0,133,493,normal
0.28709875071059454,udp,9.623186618727225,43.22793510661617,2194,3870.08235508942,0,0,1,272,ddos
7.305217091867207,udp,744.7285538007434,450.67747604497146,172,20.049227032484797,0,0,439,338,normal
5.373055762241467,tcp,224.98116738452524,314.5379715156604,4116,45.331375340770684,0,0,157,293,normal
1.6007573447773322,tcp,110.31180486813972,188.2970196092934,632,126.00219432587325,0,0,269,322,bruteforce
21.553834027000942,tcp,146.75423175686342,874.6310684617513,2254,46.84731609717757,0,0,440,347,normal
0.23729544382742535,tcp,7.849144317934358,9.876348619245775,1183,75.85027427592152,0,0,96,27,portscan
0.37686747645159,udp,815.2679305909485,463.6790253367881,1286,8.35195619403936,0,0,238,64,normal
21.73998417673595,tcp,1057.1288559856007,41.73808191102555,236,31.792034404227483,0,0,135,304,normal
19.44885176339963,udp,252.77144588944535,1416.369783644539,512,31.229952184352133,0,0,14,365,normal
0.48047217857442825,tcp,20.974798176830983,30.374973364315345,919,343.10543597386544,0,0,133,85,portscan
20.40167126135662,tcp,1407.1619321018652,1380.8684785234066,4024,44.64704188829064,0,1,114,304,normal
0.2814914605167074,tcp,38.170778296280965,12.429985807449686,1239,251.7288560806177,0,0,98,481,portscan
11.62812824644809,udp,1122.97230135118,1422.6674560269585,4799,26.454587742202705,0,0,9,63,normal
1.0827433409674223,tcp,1316.2089336622298,633.206829983915,3001,31.55478803242649,0,0,65,263,normal
20.09070483004743,tcp,523.7962514281129,448.7055107722345,4803,34.16889812067571,0,0,445,267,normal
19.47410493928407,udp,904.3317247859197,683.7160545038635,4555,49.25734096428476,0,0,45,124,normal
8.298651828572655,tcp,664.2238858654792,350.319240574702,1110,32.00639869825839,0,0,129,384,normal
5.223895560433122,udp,166.67309416920762,566.9698103762762,3653,241.88435756037683,0,0,306,477,botnet
5.241614522916983,tcp,1119.801291662402,672.8939730992745,1524,43.10598705464085,0,0,356,451,normal
0.4319304805574695,tcp,1.422852169492601,30.836069241320313,498,3351.2267477151495,0,0,152,465,ddos
10.00440670330871,tcp,330.86764600322294,782.4864610994883,2320,36.00102191181902,0,0,158,80,normal
2.2545684974810167,udp,903.1520172566479,165.07208723884574,790,35.74888268880944,0,0,465,130,normal
23.18047186444573,udp,645.0580367818698,157.75105275979152,1510,24.457612024004945,0,0,75,13,normal
2.4359880215012635,tcp,49.00744688617723,115.88885322512095,355,88.42213956653492,0,0,62,80,bruteforce
19.627817355542536,udp,15.381134968687551,742.8425552554554,4791,124.19539201568601,0,0,449,290,botnet
10.918197055546372,tcp,713.9715746364458,1079.1846802170605,3464,44.550043762799646,0,0,60,167,normal
0.17423155217982,tcp,6.59217940092796,51.14292557274743,3300,4502.352993513445,0,0,374,19,ddos
18.84206698524784,tcp,277.6711537599077,507.2690489077645,1216,34.544161618980475,0,0,491,57,normal
3.299548804416268,tcp,36.470229208872766,196.10075706133725,1194,113.50362063652825,0,0,280,192,bruteforce
18.85653433700305,udp,1282.7831097812814,650.9180257348825,469,41.26327348702808,0,0,56,25,normal
0.026748183939313497,tcp,28.846081689096366,2.950740868993438,4856,362.8698536508715,0,0,322,258,portscan
0.8393491765557228,udp,24.853733374997443,16.874337743057108,3245,3405.7729443907883,0,0,119,415,ddos
11.17674521044258,tcp,1335.7678341948094,353.28977462280716,2205,25.670635377040174,0,1,435,174,normal
0.05038466660356844,tcp,8.404807664557126,34.861524573807834,2546,171.61348914866306,0,0,189,97,portscan
0.9678659583091761,udp,6.6750893557893125,26.998603628333374,1532,2316.643504942949,1,0,28,252,ddos
14.733953987826556,udp,866.9435354061874,782.2739048119498,3831,20.31642608702425,0,0,459,288,normal
0.7945047121680785,udp,362.20024122449377,450.9441136718174,4807,47.32633257243437,0,0,277,236,normal
11.162532598631213,tcp,864.3883328287136,1244.1718330651968,704,47.571461675697584,0,0,86,352,normal
18.552144472770916,tcp,685.6963071931426,582.954119750341,2191,21.95572355420888,0,0,323,48,normal
0.19212083415711223,tcp,28.852002167764226,5.742476135645777,1423,3639.630515533687,0,0,307,279,ddos
0.8849376804510574,tcp,10.887291877492443,40.05820654000491,3348,1249.6372266185854,0,0,115,494,ddos
8.466794960004137,udp,1274.5783928791739,181.01397078494537,1492,1.4779979991968724,0,0,237,463,normal
2.487855463425979,tcp,92.6068687218184,152.27489954893522,322,60.68947966200395,0,0,283,356,bruteforce
14.76291267606304,tcp,826.0076191074206,531.5264261105867,1330,44.469517751657015,0,0,312,378,normal
0.6124180049781112,udp,47.284183865692945,33.24979150755851,1227,2210.0213031557,1,0,142,275,ddos
8.52483203900796,tcp,582.3885143179344,353.9566205440952,3258,8.719304635179922,0,0,100,83,normal
29.02854099978288,tcp,1379.7159036432304,731.8131749662294,1500,18.45274766832933,0,0,336,443,normal
15.525122973285573,tcp,1430.6830119392416,815.9694506493745,1421,38.726351899569906,0,0,246,221,normal
9.167133682620587,udp,402.25064562280824,1003.3745608148239,4172,6.08873670225383,0,0,139,6,normal
20.523163701949393,tcp,155.5327633629479,898.1920253927243,4423,22.6095667341762,0,0,488,352,normal
3.2638543777720157,udp,819.113775438636,479.9799503983024,1417,33.322850008538566,0,0,48,343,normal
0.3586674049887185,tcp,35.57129702245045,24.67327898182889,3346,325.03519829747455,0,0,100,262,portscan
20.97587279573641,tcp,901.0426487656849,1206.0279961688532,1611,27.50090885985662,0,0,102,307,normal
29.136941038889603,tcp,670.117525994631,515.6971241608942,2146,40.774039866922095,0,0,364,406,normal
13.53590891409928,udp,334.2185867105674,712.5334312055539,1648,11.380917472397256,0,0,308,423,normal
2.835521657478468,udp,611.9473391914925,518.3315692509973,2227,126.9123707425722,0,0,37,329,botnet
3.4471090694268396,tcp,120.55993055934012,192.3847033742817,935,114.18153175471083,0,0,342,29,bruteforce
2.4738302274329094,tcp,130.038925827894,115.24251716653694,1772,139.254484397649,0,0,343,285,bruteforce
2.911233944848028,udp,119.45324191626263,1273.3604524503971,2173,27.855799355537574,0,0,266,164,normal
6.437442871308223,tcp,244.4053859116663,913.1605560314914,3009,1.8657709914799656,0,0,40,361,normal
12.133004091953508,udp,683.5424641442023,731.7903808835893,446,81.32303791556848,0,0,151,72,botnet
0.22922678296450089,tcp,33.2648000498221,19.422501614116115,3891,354.8647821738617,0,0,337,63,portscan
0.3449372736598604,udp,42.74654167230028,44.12402462356537,4435,3856.0858633531725,0,0,462,143,ddos
27.943963447134045,tcp,447.8054193033167,1267.215145878943,927,32.43364768011449,0,0,392,48,normal
25.741407109264472,tcp,59.52331435599031,364.54827667818523,1193,5.419034705314737,0,0,94,447,normal
10.343810463843306,udp,1468.5419256835667,1342.9492222339993,3942,13.675765626391224,0,0,297,281,normal
0.5485156591882681,tcp,199.04616414421727,142.87862335170576,763,20.95864106222969,0,0,236,314,bruteforce
3.7482464626988614,udp,784.988030967788,1284.17824967307,1819,26.524107137356147,0,0,437,66,normal
28.83905448781081,udp,417.93736541745074,47.22798413124537,3827,10.493213307665876,0,0,251,397,normal
4.873348045924064,tcp,177.70856941917444,96.11573382506785,163,101.83464514636385,0,0,234,389,bruteforce
28.600792857808592,tcp,253.3091895189373,599.6950873955003,1046,8.701615785377438,0,0,231,237,normal
22.78216682467316,tcp,64.47364765110079,930.4378600377163,2465,28.829581695426004,0,0,479,42,normal
4.091525469246352,tcp,1193.9215915383807,1484.8702402706133,161,30.62718806531064,0,0,288,9,normal
3.962009463461695,tcp,352.1833969816754,1325.2957622102497,1367,14.37356964194687,0,0,399,168,normal
0.09160128956527935,tcp,1.289646747426767,7.534167889551977,3608,378.9964906495359,0,0,472,356,portscan
14.742022280325486,tcp,1109.45060250371,634.0114589915935,4547,12.303476844029907,0,0,107,41,normal
0.39664285889577344,tcp,18.050573796018963,0.44120241885885925,750,182.76413292689554,0,0,443,465,portscan
24.601577590784657,udp,818.73246871871,197.01547714324906,2378,37.29971195206283,0,0,77,211,normal
27.086363679655033,tcp,1205.8375204717456,1080.4136909568583,4477,43.004469908534645,0,0,239,399,normal
1.5472744750990917,tcp,88.18154602443127,78.6041205365336,3548,108.19542792537071,0,0,229,228,bruteforce
28.192390739308344,tcp,506.6138946837008,465.9771930288228,4427,12.783777552764224,0,0,394,162,normal
22.732396444682518,tcp,1181.2812982783057,82.37853418780298,2609,46.35456626181257,0,0,479,249,normal
27.6936444514632,udp,631.4069048179563,1140.411065798004,4835,46.15820512783744,0,0,471,141,normal
0.5406261754538741,tcp,185.80243588778006,120.69865039685223,946,99.25296335814272,0,0,420,415,bruteforce
12.993327546962467,udp,536.6236854842089,50.71627386556617,2378,48.735454381750266,0,0,63,434,normal
12.097822429164788,udp,1450.9637879118802,1336.7679086860678,575,6.497913169721565,0,0,154,241,normal
29.46869785446019,tcp,72.89444854141215,1187.1623847822545,1484,5.06055624098197,0,0,253,490,normal
7.670219723185386,udp,1095.247073226679,474.5195591112571,94,24.74172108973397,0,0,144,103,normal
25.9764124831008,tcp,463.13868763296915,1479.9178603818707,4058,42.32225315609131,0,0,225,445,normal
22.62395750632988,tcp,1407.026760318807,824.6835848791865,1344,29.70739409041616,1,0,35,121,normal
4.427475902355946,tcp,163.8966479518459,48.68031222193876,2805,108.97675463855383,0,0,295,431,bruteforce
17.87356654631791,tcp,667.6293117234713,287.75704163965634,183,2.60877396370604,0,0,235,239,normal
6.724599131639316,udp,994.7042341471846,756.3790644300528,2512,49.802861671970106,0,0,324,192,normal
7.896440199659159,udp,558.6433326468052,86.90493289277825,4377,79.39743740543888,1,0,362,45,botnet
6.845226759305907,udp,786.0691271350856,927.7578908717437,1877,28.496481345381127,1,0,92,270,normal
0.48373666182758923,tcp,14.087654373702705,25.329807596836442,790,369.50726319855136,0,0,212,354,portscan
0.5390170224461159,udp,485.5232790535462,375.53841608700685,4635,38.91089057945464,0,0,89,294,normal
4.797591588371411,tcp,142.41084340467273,125.54959992345796,4092,66.06634002733068,0,0,275,181,bruteforce
12.56499212098706,tcp,857.9110836376752,1305.0339674599231,857,49.98046434350486,0,0,397,381,normal
3.452482587824426,udp,1391.9101375115342,533.8972548986089,3517,14.19696525571343,0,0,169,284,normal
0.260369942792809,tcp,25.202101082448053,35.23408691428711,676,304.9109070448319,0,0,224,299,portscan
0.32549757694886694,tcp,30.708445493416153,14.725279328722864,4788,94.95432758067273,0,0,58,383,portscan
14.304036506206367,udp,637.5538887022537,93.86349881452969,268,246.58662165228898,0,0,381,246,botnet
20.249345516788352,tcp,505.5432324452382,1354.3394018979957,3283,30.614541021438583,0,0,385,401,normal
3.214509480501907,tcp,104.04122487849699,125.01024349651848,2593,85.78626623448739,0,1,291,122,bruteforce
0.1333469293781725,udp,24.842115900084853,41.801931806683804,467,3657.920093199544,0,0,230,47,ddos
0.0010093365956734823,tcp,11.443889122443615,23.473021365650656,695,3597.5184354562866,0,0,435,95,ddos
0.24451631916830763,tcp,24.371093484044145,17.341192346908155,461,190.51876693190147,0,0,415,71,portscan
15.935794704688565,udp,1220.9080661515386,1037.1885878553528,2988,41.05555739779016,0,0,21,42,normal
0.2110284089792036,tcp,39.42411116504574,6.616641526993972,3475,122.04453834625697,0,0,57,416,portscan
0.6590120906119236,tcp,17.667894624259354,14.63522266933974,930,1736.9373758929473,1,0,341,495,ddos
0.5660581620786804,tcp,194.74110191341242,198.5142484006269,1915,107.36659760511961,0,0,346,177,bruteforce
6.24116990040496,tcp,607.8651014966514,144.92437436797786,4674,45.60755705944816,0,0,319,81,normal
12.202646443933567,udp,546.1043210330961,544.6265596200269,3638,70.82811996581489,0,0,255,95,botnet
8.465894081272356,udp,587.3665844442069,1412.7568516237134,3322,44.0655091323176,0,0,452,107,normal
2.883594331268553,tcp,138.26017892014025,130.48899703551447,268,79.64456641555375,0,0,238,50,bruteforce
0.14201499056113764,tcp,16.87163355818901,17.789841611976364,2447,291.2308401061228,0,0,401,415,portscan
2.370856140565704,tcp,1083.6626838885752,1293.6000513808574,698,20.339846819760986,0,0,136,468,normal
20.931510269374716,udp,657.775244312395,1108.228223012686,2072,46.20471431694841,0,0,315,261,normal
14.769176673804969,tcp,691.6724530416843,450.96583601032273,3304,31.466016571538972,0,0,427,210,normal
4.376354067482386,udp,626.4135939754308,666.9730311937954,2479,47.9589003200435,0,0,87,94,normal
19.24618457162207,udp,780.611814319115,1485.621490511494,2612,30.976891234058392,0,0,484,225,normal
0.9693553320608356,tcp,39.964669346947346,56.35024982160061,3447,3702.4094060171074,0,0,111,99,ddos
9.67113250000775,udp,698.2188751193537,1284.5424011270907,2033,42.758000262440724,0,0,492,338,normal
13.347254780814575,udp,317.6959190249831,628.4341027836813,939,25.31952419073742,0,0,200,87,normal
18.628088926498858,tcp,516.1500082325058,1191.6932147459627,1320,27.4853808246919,0,0,21,369,normal
7.728227216123253,tcp,910.2318036148247,1210.0940980826445,686,15.702142950105717,0,0,428,208,normal
0.7452272383587387,udp,44.70722158381455,25.576231417576857,3983,3555.248823031745,0,0,189,106,ddos
1.8717283245562784,tcp,124.9077253209374,69.34101627889402,199,131.83056676435785,0,0,17,45,bruteforce
0.2277864263463149,tcp,21.61548121943436,0.9145614812329983,1948,162.7185673820071,0,0,326,447,portscan
19.79949983935544,udp,1037.661798448818,1213.0343871868497,268,15.71211992141781,0,0,400,366,normal
19.96297485578889,tcp,721.3984336234565,575.4812084708627,2680,29.972814255938406,0,0,457,168,normal
14.063848886654664,udp,1055.9420930099636,533.5479931624988,2688,16.03529771693222,0,0,291,279,normal
24.288191114951793,udp,396.97271510481124,988.5267009631527,3835,11.682546940194399,0,0,496,357,normal
22.381594899152223,tcp,1181.926965690226,208.35329301955898,3287,20.694431249039347,0,0,246,355,normal
0.355109453422364,udp,39.62266025184435,13.049366374487377,3831,3733.308302248768,0,0,281,319,ddos
0.5860875857922815,udp,1069.6757960651719,1083.9406580822408,1711,17.368784169668334,0,0,209,164,normal
21.297441118746377,udp,118.84712242967497,913.9565110911386,4049,16.900834588002244,0,0,493,179,normal
19.980620003340167,tcp,483.94470937784024,128.20367699608653,3898,48.68556813314734,0,0,332,183,normal
0.10807817906263123,tcp,32.04249911368149,31.34361755800393,2602,189.87216415047038,0,0,225,12,portscan
13.440072639663518,udp,232.0103330632143,350.6009983687322,3310,34.36580035169787,0,0,12,488,normal
6.638897539179056,udp,131.98945395172564,383.54545321630945,3463,147.81006062151607,0,0,201,85,botnet
0.359082317463601,udp,44.14599913550144,35.98699907998305,3528,564.4966877949546,0,0,113,316,ddos
26.34962191998141,udp,621.539162603425,531.2626458728942,4519,42.211161534973776,0,0,262,495,normal
0.03366942844703075,tcp,29.257881528075377,13.032346645513782,357,253.28448518270454,0,0,296,269,portscan
8.780246775559343,udp,435.82950598545574,326.667818062379,1178,22.587143214138564,0,0,181,97,normal
12.144940050207373,tcp,508.386686370963,94.59490138435669,4013,211.77750001659336,1,0,184,265,botnet
16.569866784404972,tcp,72.58607748257431,683.9350147342556,1349,15.337942862897506,0,0,69,70,normal
0.9474787400848144,tcp,119.56648800298262,1382.6909224912074,2621,49.707980835243404,0,0,339,285,normal
15.941038266133384,udp,804.1341779724535,1118.5570576922166,2692,36.62377551229445,0,0,120,75,normal
0.19178896688978075,tcp,9.817618938753201,9.665939268523465,787,70.78135412990072,0,0,393,383,portscan
18.805594673381105,udp,632.5926117700697,126.68188142674043,3545,120.52058210005437,0,0,300,20,botnet
24.93804776850335,tcp,1244.90378049511,1421.1590432556275,1384,18.64872388315585,1,0,356,186,normal
24.06154407189742,udp,121.96956938756513,330.95222219363893,1296,23.389597893560616,0,0,338,106,normal
20.91162474658038,tcp,744.7235898771216,1276.5768163718467,1209,37.98219198623029,0,0,342,152,normal
3.693404441472948,tcp,146.37448509698615,130.6629582634393,4438,139.96816072698726,0,0,384,306,bruteforce
17.896949086647822,tcp,1071.2549443081284,212.0844856632898,3263,3.720948531151436,0,0,40,383,normal
26.711438757381657,tcp,854.4568638957763,826.4410371191763,4895,49.77642818352721,0,0,433,18,normal
26.704406049542076,tcp,1221.8248392948183,136.5060473329983,159,15.978878346027399,0,0,283,369,normal
23.14722742678854,tcp,116.69086364037254,970.1180170901765,3078,2.4159449359228016,0,0,453,28,normal
18.70417277227928,udp,557.462064223791,785.8364081997229,4573,75.66767180752765,0,0,432,154,botnet
8.87588104841021,tcp,749.117726172525,588.2230811106822,4609,298.59744296512036,0,0,304,119,botnet
1.2492173145881629,tcp,85.22532324687928,159.99236355777788,2053,132.51660456558898,0,0,304,314,bruteforce
